websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,Digital,Studio,Digital Library,Entwine,AD386,Fiber,Color Way,AD386-1,,"textile, woven, fabric, structure",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD386-1_Entwine_FIBER.jpg,,6.50,Square Foot,1,1,Contemporary,Brown,Matte Vinyl,,,,,,,,7.5,6.3,Straight,45.2,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Entwine,AD386,Knit,Color Way,AD386-2,,"textile, woven, fabric, structure",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD386-2_Entwine_KNIT.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD386-2_Entwine_KNIT_install.jpg,6.50,Square Foot,1,1,Contemporary,Neutral,Matte Vinyl,,,,,,,,7.5,6.3,Straight,45.2,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Entwine,AD386,Stitch,Color Way,AD386-3,,"textile, woven, fabric, structure",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD386-3_Entwine_STITCH.jpg,,6.50,Square Foot,1,1,Contemporary,Blue,Matte Vinyl,,,,,,,,7.5,6.3,Straight,45.2,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Salad Days,AD387,Blue Boy,Color Way,AD387-1,,"nature, psychedelic, prism",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD387-1_Salad_Days_BLUEBOY.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD387-1_Salad_Days_BLUEBOY_install.jpg,6.50,Square Foot,1,1,Contemporary,Blue,Matte Vinyl,,,,,,,,48,48,Straight,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Salad Days,AD387,Go Easy,Color Way,AD387-2,,"nature, psychedelic, prism",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD387-2_Salad_Days_GOEASY.jpg,,6.50,Square Foot,1,1,Contemporary,Green,Matte Vinyl,,,,,,,,48,48,Straight,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Salad Days,AD387,Goodbye Weekend,Color Way,AD387-3,,"nature, psychedelic, prism",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD387-3_Salad_Days_GOODBYEWEEKEND.jpg,,6.50,Square Foot,1,1,Contemporary,Orange,Matte Vinyl,,,,,,,,48,48,Straight,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Prismatic,AD388,Vivid,Color Way,AD388-1,,"kaleidoscope, psychedelic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD388-1_Prismatic_VIVID.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD388-1_Prismatic_VIVID_install.jpg,6.50,Square Foot,1,1,"Abstract, Contemporary",Multi,Matte Vinyl,,,,,,,,39.7,49.7,Straight,39.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Prismatic,AD388,Flashy,Color Way,AD388-2,,"kaleidoscope, psychedelic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD388-2_Prismatic_FLASHY.jpg,,6.50,Square Foot,1,1,"Abstract, Contemporary",Blue,Matte Vinyl,,,,,,,,39.7,49.7,Straight,39.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Prismatic,AD388,Florid,Color Way,AD388-3,,"kaleidoscope, psychedelic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD388-3_Prismatic_FLORID.jpg,,6.50,Square Foot,1,1,"Abstract, Contemporary",Purple,Matte Vinyl,,,,,,,,39.7,49.7,Straight,39.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Flexure,AD406,Las Cruces,Color Way,AD406-1,,"southwest, rug, diamond",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD406-1_Flexure_LASCRUCES.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD406-1_Flexure_LASCRUCES_install.jpg,6.50,Square Foot,1,1,Geometric,Multi,Matte Vinyl,,,,,,,,12,6,Straight,48.2,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Flexure,AD406,Rio Rancho,Color Way,AD406-2,,"southwest, rug, diamond",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD406-2_Flexure_RIORANCHO.jpg,,6.50,Square Foot,1,1,Geometric,"Orange, Multi",Matte Vinyl,,,,,,,,12,6,Straight,48.2,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Flexure,AD406,Santa Fe,Color Way,AD406-3,,"southwest, rug, diamond",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD406-3_Flexure_SANTAFE.jpg,,6.50,Square Foot,1,1,Geometric,Purple,Matte Vinyl,,,,,,,,12,6,Straight,48.2,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Stepping Stones,AD407,Akaline,Color Way,AD407-1,,"shapes, tiles, ledge stone, movement",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD407-1_Stepping_Stones_AKALINE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD407-1_SteppingStones_ALKALINE_install.jpg,6.50,Square Foot,1,1,Abstract,Brown,Matte Vinyl,,,,,,,,13.5,27,Straight,40.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Stepping Stones,AD407,Andesite,Color Way,AD407-2,,"shapes, tiles, ledge stone, movement",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD407-2_Stepping_Stones_ANDESITE.jpg,,6.50,Square Foot,1,1,Abstract,Neutral,Matte Vinyl,,,,,,,,13.5,27,Straight,40.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Stepping Stones,AD407,Boron,Color Way,AD407-3,,"shapes, tiles, ledge stone, movement",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD407-3_Stepping_Stones_BORON.jpg,,6.50,Square Foot,1,1,Abstract,"Off-White, Grey",Matte Vinyl,,,,,,,,13.5,27,Straight,40.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Peacock Toile,AD409,Brabant,Color Way,AD409-1,,"countryside, pastoral, detail",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD409-1_Peacock_Toile_BRABANT.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD409-1_PeacockToile_BRABANT_install.jpg,6.50,Square Foot,1,1,"Scenic + Toile, Traditional",Brown,Matte Vinyl,,,,,,,,26,25.8,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Peacock Toile,AD409,Cambric,Color Way,AD409-2,,"countryside, pastoral, detail",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD409-2_Peacock_Toile_CAMBRIC.jpg,,6.50,Square Foot,1,1,"Scenic + Toile, Traditional",Blue,Matte Vinyl,,,,,,,,26,25.8,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Peacock Toile,AD409,Napery,Color Way,AD409-3,,"countryside, pastoral, detail",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD409-3_Peacock_Toile_NAPERY.jpg,,6.50,Square Foot,1,1,"Scenic + Toile, Traditional",Pink,Matte Vinyl,,,,,,,,26,25.8,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Psychedelic Paisley,AD410,Funky,Color Way,AD410-1,,"floral, paisley, 1970's, retro",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD410-1_Psychedelic_Paisley_FUNKY.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD410-1_Psychedelic_Paisley_FUNKY_install.jpg,6.50,Square Foot,1,1,Retro + Vintage,Orange,Matte Vinyl,,,,,,,,20,20,Straight,40,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Psychedelic Paisley,AD410,Groovy ,Color Way,AD410-2,,"floral, paisley, 1970's, retro",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD410-2_Psychedelic_Paisley_GROOVY.jpg,,6.50,Square Foot,1,1,Retro + Vintage,Blue,Matte Vinyl,,,,,,,,20,20,Straight,40,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Psychedelic Paisley,AD410,Nifty,Color Way,AD410-3,,"floral, paisley, 1970's, retro",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD410-3_Psychedelic_Paisley_NIFTY.jpg,,6.50,Square Foot,1,1,Retro + Vintage,"Green, Blue",Matte Vinyl,,,,,,,,20,20,Straight,40,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Secret Garden,AD411,Legend,Color Way,AD411-1,,"flower, iris, decorative, ornamental, ornament",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD411-1_Secret_Garden_LEGEND.jpg,,6.50,Square Foot,1,1,"Art Nouveau, Botanical",Blue,Matte Vinyl,,,,,,,,12,16.2,Straight,48.1,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Secret Garden,AD411,Lore,Color Way,AD411-2,,"flower, iris, decorative, ornamental, ornament",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD411-2_Secret_Garden_LORE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD411-2_Secret_Garden_LORE_install.jpg,6.50,Square Foot,1,1,"Art Nouveau, Botanical","Yellow, Multi",Matte Vinyl,,,,,,,,12,16.2,Straight,48.1,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Secret Garden,AD411,Mystic,Color Way,AD411-3,,"flower, iris, decorative, ornamental, ornament",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD411-3_Secret_Garden_MYSTIC.jpg,,6.50,Square Foot,1,1,"Art Nouveau, Botanical","Multi, Neutral",Matte Vinyl,,,,,,,,12,16.2,Straight,48.1,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Menagerie,AD412,Clambake,Color Way,AD412-1,,"animal, animals, nature, flora, fauna, lobster, fish, racoon, butterfly, hummingbird, ostrich, bird, mushroom, lemon",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD412-1_Menagerie_CLAMBAKE.jpg,,6.50,Square Foot,1,1,"Illustrative, Animalia",Pink,Matte Vinyl,,,,,,,,27,27,Half-Drop,40.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Menagerie,AD412,Jubilee,Color Way,AD412-2,,"animal, animals, nature, flora, fauna, lobster, fish, racoon, butterfly, hummingbird, ostrich, bird, mushroom, lemon",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD412-2_Menagerie_JUBILEE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD412-2_Menagerie_JUBILEE_install.jpg,6.50,Square Foot,1,1,"Illustrative, Animalia",Multi,Matte Vinyl,,,,,,,,27,27,Half-Drop,40.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Menagerie,AD412,Shindig,Color Way,AD412-3,,"animal, animals, nature, flora, fauna, lobster, fish, racoon, butterfly, hummingbird, ostrich, bird, mushroom, lemon",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD412-3_Menagerie_SHINDIG.jpg,,6.50,Square Foot,1,1,"Illustrative, Animalia",Blue,Matte Vinyl,,,,,,,,27,27,Half-Drop,40.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Portofino,AD413,Gascon,Color Way,AD413-1,,"scales, petals, decorative",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD413-1_Portofino_GASCON.jpg,,6.50,Square Foot,1,1,"Abstract, Illustrative, Art Nouveau",Gold,Matte Vinyl,,,,,,,,26,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Portofino,AD413,Ranter,Color Way,AD413-2,,"scales, petals, decorative",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD413-2_Portofino_RANTER.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD413-2_Portofino_RANTER_install.jpg,6.50,Square Foot,1,1,"Abstract, Illustrative, Art Nouveau",Purple,Matte Vinyl,,,,,,,,26,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Portofino,AD413,Trumpeter,Color Way,AD413-3,,"scales, petals, decorative",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD413-3_Portofino_TRUMPETER.jpg,,6.50,Square Foot,1,1,"Abstract, Illustrative, Art Nouveau","Green, Neutral",Matte Vinyl,,,,,,,,26,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Celestial,AD414,Elysian,Color Way,AD414-1,,"lunar, moon, phases, astronomy, circles",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD414-1_Celestial_ELYSIAN.jpg,,6.50,Square Foot,1,1,"Illustrative, Whimsical","Blue, Orange",Matte Vinyl,,,,,,,,26,37.3,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Celestial,AD414,Empryal,Color Way,AD414-2,,"lunar, moon, phases, astronomy, circles",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD414-2_Celestial_EMPRYAL.jpg,,6.50,Square Foot,1,1,"Illustrative, Whimsical","Yellow, Blue",Matte Vinyl,,,,,,,,26,37.3,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Celestial,AD414,Eternal,Color Way,AD414-3,,"lunar, moon, phases, astronomy, circles",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD414-3_Celestial_ETERNAL.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD414-3_Celestial_ETERNAL_install.jpg,6.50,Square Foot,1,1,"Illustrative, Whimsical","Pink, Blue, Purple",Matte Vinyl,,,,,,,,26,37.3,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Soar,AD415,Rise,Color Way,AD415-1,,"bird, birds, nature, two-tone, country",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD415-1_Soar_RISE.jpg,,6.50,Square Foot,1,1,"Animalia, Illustrative, Botanical, Traditional",Purple,Matte Vinyl,,,,,,,,21.3,18.7,Straight,42.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Soar,AD415,Slight,Color Way,AD415-2,,"bird, birds, nature, two-tone, country",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD415-2_Soar_SLIGHT.jpg,,6.50,Square Foot,1,1,"Animalia, Illustrative, Botanical, Traditional",Black,Matte Vinyl,,,,,,,,21.3,18.7,Straight,42.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Soar,AD415,Wisp,Color Way,AD415-3,,"bird, birds, nature, two-tone, country",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD415-3_Soar_WISP.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD415-3_Soar_WISP_install.jpg,6.50,Square Foot,1,1,"Animalia, Illustrative, Botanical, Traditional","Grey, Balck and White",Matte Vinyl,,,,,,,,21.3,18.7,Straight,42.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Punk Rock Toile,AD416,Bourbon,Color Way,AD416-1,,"west, wild west, fun, kitschy, conversational",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD416-1_Punk_Rock_Toile_BOURBON.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD416-1_Punk_Rock_Toile_BOURBON_install.jpg,6.50,Square Foot,1,1,"Scenic + Toile, Whimsical","Brown, Red",Matte Vinyl,,,,,,,,35.4,18.8,Straight,35.4,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Punk Rock Toile,AD416,Charcoal,Color Way,AD416-2,,"west, wild west, fun, kitschy, conversational",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD416-2_Punk_Rock_Toile_CHARCOAL.jpg,,6.50,Square Foot,1,1,"Scenic + Toile, Whimsical",Grey,Matte Vinyl,,,,,,,,35.4,18.8,Straight,35.4,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Punk Rock Toile,AD416,Sapphire,Color Way,AD416-3,,"west, wild west, fun, kitschy, conversational",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD416-3_Punk_Rock_Toile_SAPPHIRE.jpg,,6.50,Square Foot,1,1,"Scenic + Toile, Whimsical",Blue,Matte Vinyl,,,,,,,,35.4,18.8,Straight,35.4,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Magic Hair,AD417,Beryl,Color Way,AD417-1,,"swirl, movement, line drawing, flowy",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD417-1_Magic_Hair_BERYL.jpg,,6.50,Square Foot,1,1,"Abstract, Illustrative",Blue,Matte Vinyl,,,,,,,,23.5,18.4,Straight,47,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Magic Hair,AD417,Blonde,Color Way,AD417-2,,"swirl, movement, line drawing, flowy",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD417-2_Magic_Hair_BLONDE.jpg,,6.50,Square Foot,1,1,"Abstract, Illustrative",Yellow,Matte Vinyl,,,,,,,,23.5,18.4,Straight,47,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Magic Hair,AD417,Gunmetal,Color Way,AD417-3,,"swirl, movement, line drawing, flowy",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD417-3_Magic_Hair_GUNMETAL.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD417-3_Magic_Hair_GUNMETAL_install.jpg,6.50,Square Foot,1,1,"Abstract, Illustrative",Grey,Matte Vinyl,,,,,,,,23.5,18.4,Straight,47,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Peacock Feathers,AD562,Penna,Color Way,AD562-1,,"feather, peacock, classy",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD562-1_Peacock_Feathers_LIGHTGREY.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD562-1_Peacock_Feathers_LIGHTGREY_install.jpg,6.50,Square Foot,1,1,"Animalia, Art Deco, Art Nouveau","Grey, White and Black",Matte Vinyl,,,,,,,,20.3,19.3,Straight,40.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Peacock Feathers,AD562,Pompon,Color Way,AD562-2,,"feather, peacock, classy",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD562-2_Peacock_Feathers_ONYX.jpg,,6.50,Square Foot,1,1,"Animalia, Art Deco, Art Nouveau","Grey, Black",Matte Vinyl,,,,,,,,20.3,19.3,Straight,40.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Peacock Feathers,AD562,Quill,Color Way,AD562-3,,"feather, peacock, classy",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD562-3_Peacock_Feathers_TURQUOISE.jpg,,6.50,Square Foot,1,1,"Animalia, Art Deco, Art Nouveau","Green, Gold",Matte Vinyl,,,,,,,,20.3,19.3,Straight,40.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Plume,AD588,Kingfisher,Color Way,AD588-1,,"feather, feathers, modern",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD588-1_Plume_KINGFISHER.jpg,,6.50,Square Foot,1,1,Animalia,Neutral,Matte Vinyl,,,,,,,,260.6,96,Straight,260.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Plume,AD588,Spoonbill,Color Way,AD588-2,,"feather, feathers, modern",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD588-2_Plume_SPOONBILL.jpg,,6.50,Square Foot,1,1,Animalia,"Purple, Pink",Matte Vinyl,,,,,,,,260.6,96,Straight,260.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Plume,AD588,Starling,Color Way,AD588-3,,"feather, feathers, modern",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD588-3_Plume_STARLING.jpg,,6.50,Square Foot,1,1,Animalia,Purple,Matte Vinyl,,,,,,,,260.6,96,Straight,260.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
